timestamp,from_me,text
2025-05-30 03:51:10,1,ofc boy 
2025-05-30 03:51:16,1,ur wellbeing matters.
2025-05-30 04:00:29,0,just regular life 
2025-05-30 04:00:35,0,it does. thank you for seeing me.
2025-05-30 04:10:15,1,okay it okay
2025-05-30 04:10:17,1,hey boyfriend
2025-05-30 04:10:37,1,can i ask you out on a date on sunday around 6
2025-05-30 04:27:05,0,hey girlfriend
2025-05-30 04:27:09,0,ofc you can 
2025-05-30 04:27:14,0,what will we be doing
2025-05-30 04:27:48,1,it a surprise 
2025-05-30 04:27:57,0,whattty
2025-05-30 04:27:59,0,noo
2025-05-30 04:28:04,0,gimme a hint
2025-05-30 04:28:10,1,i just need your assistance to get there
2025-05-30 04:28:33,1,it’s smth we’ve done before 
2025-05-30 05:25:21,1,oh man i wanna go home so bad
2025-05-30 05:32:56,0,i will assist you.
2025-05-30 05:32:58,0,hmmm
2025-05-30 05:33:04,0,intersecting
2025-05-30 05:33:10,0,dude
2025-05-30 05:33:13,0,how are u gonna study 
2025-05-30 05:38:52,1,i dont onow
2025-05-30 05:38:59,1,i’m gonna get back like 11:30 at this point
2025-05-30 05:39:11,1,smth we’ve done before but i spice it up
2025-05-30 05:55:13,0,ok i’m guessing it’s not dinner
2025-05-30 05:55:16,0,could be beach 
2025-05-30 05:55:20,0,but we take grad pics
2025-05-30 05:55:26,0,oh that’s definitely it
2025-05-30 05:55:36,1,noooo
2025-05-30 05:55:44,1,ur half right but im not telling u
2025-05-30 05:55:53,0,haha it ok 
2025-05-30 05:56:05,0,when should i come over then 
2025-05-30 06:15:30,1,idk boy maybe after 12
2025-05-30 06:15:41,1,i don’t rlly wanna sleep that late but i might have to
2025-05-30 06:16:43,0,yeah it not good 
2025-05-30 06:16:46,0,i don’t mind tho 
2025-05-30 06:16:51,0,just lmk a little before hand
2025-05-30 06:27:57,1,￼￼
2025-05-30 06:28:01,1,i smell like barbecue
2025-05-30 06:28:49,1,okok sweetie
2025-05-30 06:29:16,0,very nice
2025-05-30 06:29:26,0,covering up ur stink 
2025-05-30 06:29:28,0,what a shame
2025-05-30 07:07:09,1,i stinky again
2025-05-30 07:07:47,1,u come ard 12:30?
2025-05-30 07:09:56,0,yerp
2025-05-30 07:19:17,1,stinker 
2025-05-30 07:19:24,1,￼
2025-05-30 07:37:22,0,i coming home 
2025-05-30 07:41:33,0,i here girl 
2025-05-30 19:00:18,0,￼
2025-05-30 19:09:48,1,￼
2025-05-30 19:29:16,0,￼
2025-05-30 20:07:08,1,heyy boyyyy
2025-05-30 20:07:11,1,muah
2025-05-30 20:07:21,1,i go school now i no time to eat lunch poop
2025-05-30 20:14:42,0,whattt 
2025-05-30 20:14:46,0,girl u gotta eat food 
2025-05-30 20:15:51,1,oh my god
2025-05-30 20:16:01,1,i am the worlds dumbest bitch
2025-05-30 20:16:07,1,i forgot to bring my ipad 
2025-05-30 20:16:10,1,i need to go back 
2025-05-30 20:16:13,0,fuck 
2025-05-30 20:16:15,1,my cheat sheet is on it 
2025-05-30 20:16:19,1,this is fucked
2025-05-30 20:16:23,0,oh no girl 
2025-05-30 20:16:26,0,can u like
2025-05-30 20:16:32,0,get one from may or smth
2025-05-30 20:16:37,0,like have her print one
2025-05-30 20:16:39,0,or ethan 
2025-05-30 20:16:55,1,no no i can’t 
2025-05-30 20:17:19,1,i just don’t know if i’ll have time to print it
2025-05-30 20:17:41,1,ugh my notes didn’t sync to my google drive yet
2025-05-30 20:18:35,1,kenzie coming in clutch she’ll drive me to school
2025-05-30 20:19:51,1,i’m actually so dense i was like oh i don’t need my ipad i just need to bring my laptop
2025-05-30 20:21:19,0,wow
2025-05-30 20:21:28,0,wait why don’t u just have kenzie send it to u 
2025-05-30 20:21:35,0,hey it’s ok girl 
2025-05-30 20:21:38,0,it happens 
2025-05-30 20:23:28,1,ughhhh
2025-05-30 20:23:37,1,no im already off the bus like in la jolla village
2025-05-30 20:23:42,1,this is so fucked 
2025-05-30 20:23:45,1,the whole lot of it
2025-05-30 21:11:02,0,oh man 
2025-05-30 21:11:08,0,i hope u made it in time girl 
2025-05-30 21:11:17,0,good luck 👍😊❤️￼
2025-05-30 21:43:08,1,ugh poop
2025-05-30 21:43:17,1,￼
2025-05-30 21:43:19,1,i feel poopy
2025-05-30 21:43:24,1,i did not do amazing
2025-05-30 21:43:46,0,oh man 
2025-05-30 21:43:49,0,i’m sorry girl :(
2025-05-30 21:43:58,0,hey it ok u did p good on the other ones
2025-05-30 21:44:09,0,go get urself something to make u happy 
2025-05-30 21:44:15,0,i can pick up smth for u 
2025-05-30 21:47:06,1,i go eat lunch then meet jess i think we go yun 
2025-05-30 21:47:15,1,that’s okay u perfect boy
2025-05-30 21:47:21,1,how basketball
2025-05-30 22:16:12,0,okok
2025-05-30 22:16:21,0,what u eating for lunch 
2025-05-30 22:16:29,0,basketball ok going home rn 
2025-05-30 22:16:34,0,my hip kinda hurts 
2025-05-30 22:16:47,0,what time should i come over tn 
2025-05-30 23:53:39,1,i made soup dumplings again with the new dumplings i bought it was yummy
2025-05-30 23:53:45,1,aw man
2025-05-30 23:53:58,1,whenever u want love 11?
2025-05-30 23:54:17,1,jess was suppose to have an interview for full time job at amazon 
2025-05-30 23:54:23,1,but the interviewer didn’t show up
2025-05-30 23:54:41,0,woah i gotta try them 
2025-05-30 23:54:47,0,was the chef onto smth
2025-05-30 23:55:01,0,okok yeah 11 give or take 
2025-05-30 23:55:10,0,oh man 
2025-05-30 23:55:18,0,nbd they’ll reschedule im sure
2025-05-30 23:57:46,1,how did she get it 
2025-05-30 23:57:48,1,i cry
2025-05-30 23:58:05,1,she says amazon doesn’t pay that well tho
2025-05-30 23:58:20,1,they were actually i just like the mushrooms inside
2025-05-30 23:58:51,1,andrew my head is giving up on me
2025-05-30 23:58:54,1,it doesn’t like me
2025-05-31 00:08:22,0,removed a heart from “she says amazon doesn’t pay that well tho”
2025-05-31 00:08:36,0,internship experience i suppose
2025-05-31 00:09:48,0,i’m sure it’s still 100k at least 
2025-05-31 00:10:05,0,ahaha mushroom girl u are
2025-05-31 00:10:36,0,oh man what happening girl
2025-05-31 00:10:39,0,is it ur cold
2025-05-31 00:21:05,1,yea prolly 
2025-05-31 00:21:36,1,she said her ex turned down amazon bc it was only 170k and accepted tiktok for 240 
2025-05-31 00:21:45,1,i am a mushrooming girl
2025-05-31 00:21:53,1,yeah😞😞
2025-05-31 00:37:14,0,240 is crazy
2025-05-31 00:37:18,0,for a 21 year old 
2025-05-31 00:37:25,0,walui!
2025-05-31 00:37:32,0,oh poop 
2025-05-31 00:37:40,0,can i help u love
2025-05-31 00:37:43,0,do u need anything
2025-05-31 01:20:09,1,ik can’t even imagine that 
2025-05-31 01:20:15,1,but he’s pretty cracked i think
2025-05-31 01:20:27,1,it okay i just live life 
2025-05-31 01:20:32,1,whatcha been doing 
2025-05-31 01:22:52,0,yeah he must be 
2025-05-31 01:23:01,0,ok :(
2025-05-31 01:23:06,0,i been doing work 
2025-05-31 01:23:20,0,but i just realized everything i’ve done in the past two days was a waste 
2025-05-31 01:23:27,0,+ what i was just working on
2025-05-31 01:23:29,0,so that was nice
2025-05-31 01:26:39,1,wait why waste
2025-05-31 01:29:16,0,cause like
2025-05-31 01:29:24,0,i tried to do smth before and it wasn’t working a
2025-05-31 01:29:34,0,so i was like lemme do this much worse solution 
2025-05-31 01:29:42,0,then i realized the original thing could’ve worked
2025-05-31 01:29:49,0,and now all my work is useless
2025-05-31 01:37:23,1,aw i’m sorry andrew
2025-05-31 01:37:32,1,it’s okay it’s good practice
2025-05-31 01:37:50,1,now u know that ur original thing is better
2025-05-31 01:38:01,1,it’s all part of the game
2025-05-31 01:40:26,0,nono but i should’ve known
2025-05-31 01:40:29,0,it ok tho
2025-05-31 01:41:43,1,it okay ur too stinky it set u back
2025-05-31 01:42:01,1,i should’ve just stayed home 
2025-05-31 01:42:10,1,gaslighting failed
2025-05-31 01:52:32,0,girlll 
2025-05-31 01:52:35,0,u gotta rest
2025-05-31 01:53:57,0,is ur cold getting worse
2025-05-31 02:01:16,1,perhaps
2025-05-31 02:01:21,1,i just sniffling 
2025-05-31 02:03:46,0,poop
2025-05-31 02:03:58,0,what are u eating for dinner
2025-05-31 02:07:26,1,i don’t know 
2025-05-31 02:07:28,1,what r u 
2025-05-31 03:49:38,0,man i forgot to respond
2025-05-31 03:49:41,0,i ate steak 
2025-05-31 03:49:45,0,and salad and rice
2025-05-31 03:49:49,0,and we got watermelon!
2025-05-31 04:31:10,1,ur stinky
2025-05-31 04:31:19,1,steak!
2025-05-31 04:31:23,0,nooo
2025-05-31 04:31:24,0,u
2025-05-31 04:31:27,1,thought it was pizza night forgot that’s tmr
2025-05-31 04:31:41,0,yep
2025-05-31 04:31:46,0,this week is so fucked up for me
2025-05-31 04:31:50,0,idk what days are anymore
2025-05-31 04:32:08,0,coming here on a wednesday messed everything up
2025-05-31 04:32:15,1,hahah
2025-05-31 04:32:20,1,this week felt so short
2025-05-31 04:32:25,1,even though i only missed one day
2025-05-31 04:32:56,0,yeah for me too 
2025-05-31 04:33:12,0,like when i realized we only rly have 2 weeks left
2025-05-31 04:33:15,0,that was scary
2025-05-31 04:45:17,1,oh yeah 
2025-05-31 04:45:25,1,one more week till actual school is done
2025-05-31 04:45:50,1,☺️☺️
2025-05-31 04:45:57,1,😞
2025-05-31 04:46:02,1,poop
2025-05-31 05:02:00,0,ik last week of instruction 
2025-05-31 05:02:08,0,it very scary 
2025-05-31 05:31:12,1,￼￼
2025-05-31 05:31:32,0,whoop
2025-05-31 05:31:33,1,my hair is so gross
2025-05-31 05:31:37,0,hotty in the house
2025-05-31 05:31:48,0,nono u pretty 
2025-05-31 05:32:23,1,i’m in house😅
2025-05-31 05:32:32,1,meehhh
2025-05-31 05:33:23,1,meep
2025-05-31 06:01:08,0,sorry girl i late
2025-05-31 06:01:10,0,talking to mom 
2025-05-31 06:11:36,1,don’t worry go talk to mom
2025-05-31 06:35:28,0,i going vons
2025-05-31 06:36:21,1,i open door for u i go shower
2025-05-31 18:10:44,0,hey girl 
2025-05-31 18:10:49,0,i love u stinker
2025-05-31 18:10:53,0,have a good day ok 
2025-05-31 19:09:05,1,thank you boy ☺️☺️
2025-05-31 19:09:07,1,you too!!!
2025-05-31 19:22:25,0,did u just wake up 
2025-05-31 19:37:38,1,what nooo
2025-05-31 19:37:41,1,i am at little italy now
2025-05-31 19:37:48,1,we trolleyed there from old town
2025-05-31 19:37:51,1,how was costco
2025-05-31 19:48:10,0,lovely how is it
2025-05-31 19:48:14,0,costco was alright 
2025-05-31 19:48:22,0,i didn’t really sleep much last night so i’m rly tired
2025-05-31 19:48:57,1,aw what happened
2025-05-31 19:49:01,1,i slept like a baby
2025-05-31 19:51:26,0,i know stinker
2025-05-31 19:51:34,0,i just didn’t rly sleep through the night 
2025-05-31 19:52:03,0,i think i gotta stop trying to fall back asleep when i wake up 
2025-05-31 19:56:11,1,aw:(
2025-05-31 19:56:14,1,when did u wake up
2025-05-31 19:57:41,1,omg it raining
2025-05-31 20:07:05,0,uh well i didn’t check my phone til like 8:45
2025-05-31 20:07:11,0,but i was tossing and turning all night 
2025-05-31 20:07:24,0,yeahh are u under cover
2025-05-31 21:33:57,1,aw i’m sorry:(
2025-05-31 21:34:18,1,we went homee 
2025-05-31 21:43:40,0,it ok girl 
2025-05-31 21:43:45,0,aw
2025-05-31 21:43:48,0,was lexi time good
2025-05-31 21:43:59,0,i just came home from workout
2025-05-31 21:44:06,0,and cleaned up a tiny bit
2025-06-01 00:35:09,1,andrew is does
2025-06-01 00:35:13,1,i died
2025-06-01 00:35:25,1,lexi time is good
2025-06-01 00:35:37,1,whoooop
2025-06-01 00:36:16,0,u died?!
2025-06-01 00:36:19,0,nooooooooo
2025-06-01 00:36:57,0,what u been up to girl 
2025-06-01 00:37:14,1,i just wake up 
2025-06-01 00:37:28,0,good nap?
2025-06-01 00:38:20,1,no
2025-06-01 00:38:28,1,i raging headache
2025-06-01 00:38:48,0,oh man 
2025-06-01 00:39:03,0,from ur cold u think?
2025-06-01 00:39:09,0,or just normal headache
2025-06-01 00:44:39,1,i do to now 
2025-06-01 00:44:47,1,don’t know
2025-06-01 00:44:51,0,:(
2025-06-01 00:45:03,0,u poor baby
2025-06-01 00:45:07,0,￼
2025-06-01 00:45:08,1,i want to drink hot water but i don’t want to go outside bc her mom there
2025-06-01 00:45:13,1,i don’t even want to eat with them
2025-06-01 00:45:28,0,maybe u can tell her ur sick
2025-06-01 00:45:33,0,if u don’t wanna eat w them 
2025-06-01 00:48:00,1,yeah but like it just at home 
2025-06-01 00:59:01,0,yeah :/
2025-06-01 00:59:12,0,i sorry girl 
2025-06-01 00:59:48,1,it okay
2025-06-01 00:59:56,1,u maybe stay at ur place tonight
2025-06-01 01:00:52,0,whatt why 
2025-06-01 01:01:01,0,oh cause her moms home
2025-06-01 01:01:47,0,?
2025-06-01 01:02:26,1,yeahhh idk actually i’ll lyk
2025-06-01 01:02:34,1,idk if she’s sleeping outside or not
2025-06-01 01:04:15,0,okok
2025-06-01 01:04:34,0,when are yg eating dinner?
2025-06-01 01:17:53,0,oh girl 
2025-06-01 01:18:07,0,how can i help u love
2025-06-01 01:18:10,0,what do u need 
2025-06-01 01:18:28,1,i have a fever :(
2025-06-01 01:24:15,1,i told kenzie i can’t eat with them she told me she’ll leave some food for me very nice of her
2025-06-01 01:24:37,0,aw
2025-06-01 01:24:39,0,she nice
2025-06-01 01:24:41,1,don’t rlly need anything i just crying bc i cry when i have fever
2025-06-01 01:24:44,1,fun fact 
2025-06-01 01:24:54,0,u poor little thing
2025-06-01 01:25:15,1,poop
2025-06-01 01:25:18,1,😞
2025-06-01 01:25:20,0,are u cuddling w ur bunny at least
2025-06-01 01:25:32,0,u gotta rest real good and let her comfort 
2025-06-01 01:25:33,1,aw i take her off the shelf
2025-06-01 01:39:32,0,u gotta
2025-06-01 01:39:41,0,are you okay megan
2025-06-01 03:13:03,1,andrew i’m kinda cooked chat 
2025-06-01 03:13:12,1,do u mind coming over later 
2025-06-01 03:13:13,0,chat?
2025-06-01 03:13:18,0,oh yeah i’d love to 
2025-06-01 03:13:20,0,like for comfort
2025-06-01 03:13:27,0,or to bring stuff for i 
2025-06-01 03:13:29,0,u*
2025-06-01 03:13:30,1,do u have nyquil 
2025-06-01 03:13:35,0,i think so lemme check 
2025-06-01 03:13:52,1,both
2025-06-01 03:14:04,0,i think i may have finished it 
2025-06-01 03:14:12,0,but i can buy some for u 
2025-06-01 03:14:17,0,do u need anything else
2025-06-01 03:14:45,1,could u get me some soup 
2025-06-01 03:14:49,1,if u can
2025-06-01 03:14:56,1,also kenzie’s mom went back home
2025-06-01 03:15:07,1,she cooked some food but idk if i’ll be able to eat it 
2025-06-01 03:22:57,0,what kinda soup stinky
2025-06-01 03:23:08,0,oh boy u can’t eat food
2025-06-01 03:25:06,0,what time should i come
2025-06-01 03:25:09,0,like soonish right
2025-06-01 03:30:45,1,whenever u can
2025-06-01 03:31:08,1,anything maybe chicken noodle anything hot is fine tho
2025-06-01 03:31:14,1,thank you boy
2025-06-01 03:57:16,0,okok 
2025-06-01 03:57:18,0,ofc 
2025-06-01 03:57:28,0,i’ll try to come soon 
2025-06-01 04:29:06,0,i going to whole foods rn 
2025-06-01 04:29:06,0,i’ll be ar urs in like 15-20?
2025-06-01 04:34:05,1,ok thank you 
2025-06-01 07:45:56,0,i coming back
2025-06-01 22:21:52,0,girl it real cloudy 
2025-06-01 23:24:53,0,￼
2025-06-01 23:25:00,0,this is u rn isn’t it
2025-06-01 23:30:14,1,aiya
2025-06-01 23:30:25,1,poop
2025-06-01 23:32:15,0,it clearing up tho maybe
2025-06-01 23:32:18,0,looks better now
2025-06-01 23:41:40,1,ok it fine
2025-06-01 23:53:46,1,wear smth semi cute
2025-06-01 23:55:55,0,okay
2025-06-01 23:56:06,0,i wearing uniqlo jeans and a black tshirt
2025-06-01 23:56:09,0,is that cute enough 
2025-06-01 23:56:14,0,hey weather rly good now
2025-06-01 23:57:28,1,yes yes
2025-06-01 23:57:33,1,ik i planned it 
2025-06-01 23:57:38,1,cleared the sky for our date
2025-06-02 00:01:53,1,ur not too full right
2025-06-02 00:02:13,0,wow i feel so special 
2025-06-02 00:02:24,0,i can eat
2025-06-02 00:02:38,0,i had a protein shake a cookie and coffee like an hour ago 
2025-06-02 00:14:57,1,okok good 
2025-06-02 00:15:09,1,u may need to pick me up at la jolla village i’ll lyk 
2025-06-02 00:15:11,1,whooop
2025-06-02 00:18:50,0,ok sound good
2025-06-02 00:19:01,0,i gonna play a game of league 
2025-06-02 00:19:22,0,could we meet at like 6:10 6:15
2025-06-02 00:19:28,0,if it runs late
2025-06-02 00:40:19,1,ok sweetie
2025-06-02 01:08:37,0,i coming soon
2025-06-02 01:08:43,0,la jolla village?
2025-06-02 01:18:26,1,gonna go in ralph’s for a second
2025-06-02 01:20:55,0,ok i wait in parking lot
2025-06-02 01:21:26,1,i paying
2025-06-02 01:22:35,1,where u
2025-06-02 01:22:52,0,lmk when u done
2025-06-02 03:29:59,0,i got u the combo pho
2025-06-02 03:30:03,0,the one w all the meats
2025-06-02 03:30:05,0,is that ok 
2025-06-02 04:45:49,0,￼
2025-06-02 04:48:16,0,￼pr i think ?
2025-06-02 05:10:01,1,yes but i cheated it no count
2025-06-02 05:10:26,1,ok slay girl u rlly popped off with this one
2025-06-02 05:49:49,0,hey
2025-06-02 05:49:52,0,take the win 
2025-06-02 05:49:57,0,heheh
2025-06-02 05:50:00,0,🤭
2025-06-02 05:50:02,0,☺️
2025-06-02 05:50:06,0,🥳
2025-06-02 05:50:17,0,i just got off the phone with mom 
2025-06-02 05:50:27,0,my dad is being quite horrible these days
2025-06-02 05:50:32,0,how are u doing love
2025-06-02 05:58:19,1,aw :(
2025-06-02 05:58:25,1,i sorry to ur mom 
2025-06-02 05:58:39,1,my love i may go sleep soon 
2025-06-02 05:58:54,1,i don’t know if i can keep going 
2025-06-02 06:00:22,0,ok girl don’t even worry 
2025-06-02 06:00:27,0,u go sleep okay 
2025-06-02 06:00:31,0,rest up stinky
2025-06-02 06:21:17,1,no one putting vasaline on nose￼
2025-06-02 06:23:49,0,￼
2025-06-02 06:23:57,0,u gotta do it on ur own tn love 
2025-06-02 06:23:59,0,i sorry
2025-06-02 06:25:17,1,￼
2025-06-02 06:25:47,1,aw i left my oats
2025-06-02 06:27:45,0,nooo
2025-06-02 06:27:48,0,i bring tmrw
2025-06-02 06:37:27,1,ok thank you 
2025-06-02 06:37:33,1,u eat cookie tmr 
2025-06-02 06:41:19,0,girl are u staying up for me
2025-06-02 06:41:23,0,ok
2025-06-02 06:48:04,1,nooooo
2025-06-02 06:48:24,1,i am alive and wel
2025-06-02 06:48:36,0, cause i thought u were sleeping
2025-06-02 06:48:40,0,so i just started game
2025-06-02 06:49:05,1,no i actually sleep now
2025-06-02 06:49:16,1,i took nyquil had to wait for it to come
2025-06-02 06:49:20,1,night night 
2025-06-02 07:16:07,0,haha it arrived 
2025-06-02 07:16:11,0,ok girl goodnight 
2025-06-02 07:16:13,0,i love you megan 
2025-06-02 07:16:21,0,thank you for a great date ❤️
2025-06-02 15:47:12,1,ofc ur the best boyfriend ever 😅🥰
2025-06-02 15:49:01,1,morning love
2025-06-02 17:07:14,1,10am already pooped whooop
2025-06-02 17:33:37,0,good morning stinke
2025-06-02 17:36:58,0,￼
2025-06-02 17:37:04,0,whooop 
2025-06-02 19:06:07,1,hey boo thang
2025-06-02 19:06:18,1,i did the thing
2025-06-02 19:10:11,1,yes i did
2025-06-02 19:10:21,1,i pointe shoes today too
2025-06-02 19:10:24,1,i am so cool
2025-06-02 19:10:39,1,talked to shannon about welfare was quite funny
2025-06-02 19:10:48,1,oh it still bad 😅😅
2025-06-02 19:10:51,1,it okay 
2025-06-02 19:10:54,0,u did the ballet 
2025-06-02 19:11:00,1,we just laughed about it
2025-06-02 19:11:04,1,she’s going finals week
2025-06-02 19:11:11,1,but i was like u should go this week
2025-06-02 19:11:16,0,?
2025-06-02 19:11:34,1,shortness of breath😂 but maybe just bc i was doing activity 
2025-06-02 19:11:39,1,coughing and runny nose 
2025-06-02 19:12:15,1,yes no fever
2025-06-02 19:12:24,1,i might do ballet tmr as a makeup we will see
2025-06-02 19:12:40,0,hell yeah 
2025-06-02 19:15:11,0,how’s ur cold
2025-06-02 19:15:29,0,ahaha
2025-06-02 19:18:14,0,what’d she say 
2025-06-02 19:18:17,0,oh man
2025-06-02 19:18:20,0,:(
2025-06-02 19:18:27,0,what are symptoms
2025-06-02 19:18:32,0,wow
2025-06-02 19:20:28,0,okok at least no fever 
2025-06-02 19:26:45,1,um not rlly but like a jsut in case bc i didn’t do good in my midterm
2025-06-02 19:27:01,1,but i’ll see don’t know if i have that will power
2025-06-02 19:27:03,1,how’d u sleep boy
2025-06-02 19:44:39,0,wow 3 days in a row
2025-06-02 19:44:45,0,do u need to for ur grade?
2025-06-02 20:17:43,0,okok
2025-06-02 20:17:53,0,it ok i tried to sleep at like 1:50
2025-06-02 20:18:06,0,but couldn’t til 3
2025-06-02 20:19:42,0,then woke up at 10 ish
2025-06-02 20:48:03,0,what are you doing today girl
2025-06-02 21:04:01,1,aw u poor boy
2025-06-02 21:04:13,1,come sleep at mine today
2025-06-02 21:04:23,1,i go school now i just showered and ate lunch 
2025-06-02 21:04:43,1,i think i go get matcha then go to franks or library 
